ACCIDENT_YEAR,ACCIDENT_MONTH,ACCIDENT_DAY,ACCIDENT_HOUR,ACCIDENT_WEEKDAY,ACCIDENTLOCATION,IMPACTLOCATION,INITIALIMPACTTYPE,LIGHT,ROADJURISDICTION,TRAFFICCONTROL,TRAFFICCONTROLCONDITION,THRULANENO,NORTHBOUNDDISOBEYCOUNT,SOUTHBOUNDDISOBEYCOUNT,PEDESTRIANINVOLVED,CYCLISTINVOLVED,MOTORCYCLISTINVOLVED,ENVIRONMENTCONDITION1,injury
2016,4,21,12,Thursday,Non intersection,Not on roadway - left side,SMV other,Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Rain,1
2016,4,21,17,Thursday,At intersection,Within intersection,Turning movement,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Rain,0
2016,4,22,11,Friday,At/near private drive,Thru lane,Rear end,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,4,22,21,Friday,Non intersection,Right shoulder,SMV unattended vehicle,"Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,4,23,4,Saturday,Intersection related,Not on roadway - right side,SMV other,Dark,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,0
2016,4,22,17,Friday,At/near private drive,Thru lane,Other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,4,23,15,Saturday,Non intersection,Right shoulder,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,4,23,18,Saturday,Non intersection,Thru lane,Rear end,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,4,24,8,Sunday,Non intersection,Thru lane,SMV unattended vehicle,Other,Regional municipality,No control,unknown,0,0,0,False,False,False,Other,0
2016,4,22,22,Friday,Non intersection,Right shoulder,SMV unattended vehicle,"Dark, artificial",Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,0
2016,4,24,12,Sunday,At intersection,Within intersection,Turning movement,Daylight,Municipal (excl. Twp. Rd.),Yield sign,Functioning,0,0,0,False,False,False,Clear,0
2016,4,25,16,Monday,At/near private drive,Not on roadway - right side,SMV other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,4,26,7,Tuesday,At/near private drive,Thru lane,Turning movement,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,True,False,Rain,1
2016,4,25,22,Monday,Non intersection,Left turn lane,Sideswipe,"Dark, artificial",Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,0
2016,4,22,11,Friday,At/near private drive,Thru lane,Turning movement,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,4,26,14,Tuesday,Non intersection,Not on roadway - right side,SMV other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,4,26,6,Tuesday,At intersection,Within intersection,Angle,Dawn,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Rain,0
2016,4,26,19,Tuesday,Intersection related,Not on roadway - right side,SMV other,Dusk,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,0
2016,4,27,8,Wednesday,Non intersection,Thru lane,SMV other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,4,27,16,Wednesday,Non intersection,Thru lane,SMV other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,4,28,10,Thursday,At intersection,Within intersection,Turning movement,Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,0
2016,4,28,13,Thursday,Non intersection,Right shoulder,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,4,28,15,Thursday,At intersection,Within intersection,Turning movement,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,1
2016,4,28,16,Thursday,Intersection related,Left turn lane,Rear end,Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,1
2016,4,28,18,Thursday,At intersection,Within intersection,SMV other,Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,0
2016,4,29,8,Friday,Intersection related,Left turn lane,Other,Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,0
2016,4,28,22,Thursday,Intersection related,Right shoulder,SMV unattended vehicle,Dark,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,0
2016,4,29,15,Friday,Non intersection,Thru lane,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,4,30,9,Saturday,At/near private drive,Thru lane,SMV unattended vehicle,Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,0
2016,4,30,10,Saturday,Non intersection,Thru lane,Turning movement,Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,0
2016,4,29,19,Friday,Non intersection,Thru lane,SMV unattended vehicle,"Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,4,30,13,Saturday,At/near private drive,Thru lane,Angle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,4,30,15,Saturday,At/near private drive,Thru lane,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,1,7,Sunday,At intersection,Within intersection,Turning movement,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Rain,0
2016,4,30,9,Saturday,Intersection related,Thru lane,Turning movement,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,0
2016,5,1,12,Sunday,At intersection,Within intersection,Angle,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,0
2016,5,1,13,Sunday,At/near private drive,Thru lane,Rear end,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,1
2016,5,1,21,Sunday,Non intersection,Thru lane,Sideswipe,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,1,21,Sunday,Intersection related,Within intersection,Angle,Dark,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Rain,0
2016,5,1,14,Sunday,At/near private drive,Thru lane,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,2,17,Monday,At/near private drive,Thru lane,Turning movement,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,2,16,Monday,At intersection,Thru lane,Rear end,Daylight,Regional municipality,No control,unknown,0,0,0,False,False,True,Clear,0
2016,4,17,13,Sunday,At/near private drive,Right shoulder,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,2,15,Monday,Non intersection,Right turn lane,Sideswipe,Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,0
2016,5,3,19,Tuesday,Intersection related,Left turn lane,Rear end,Dark,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,0
2016,5,3,22,Tuesday,Non intersection,Thru lane,SMV unattended vehicle,"Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,1
2016,5,4,16,Wednesday,Non intersection,Thru lane,Angle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,True,False,Clear,1
2016,5,4,23,Wednesday,Non intersection,Not on roadway - right side,SMV other,"Dark, artificial",Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,5,14,Thursday,Other,Off highway,Other,Daylight,Private property,No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,3,18,Tuesday,At intersection,Within intersection,Turning movement,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,1
2016,5,5,17,Thursday,At intersection,Within intersection,Turning movement,Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,0
2016,5,6,9,Friday,At/near private drive,Right shoulder,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,6,15,Friday,At/near private drive,Thru lane,Angle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,1
2016,5,6,16,Friday,Non intersection,Thru lane,Sideswipe,Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,7,14,Saturday,Non intersection,Thru lane,Sideswipe,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Rain,0
2016,5,6,21,Friday,Other,Off highway,SMV unattended vehicle,Dark,Private property,No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,7,18,Saturday,At intersection,Within intersection,Angle,Daylight,Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Clear,0
2016,5,7,19,Saturday,At/near private drive,Thru lane,Other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,8,10,Sunday,Non intersection,Not on roadway - right side,SMV other,Daylight,Township,No control,unknown,0,0,0,False,False,False,Clear,1
2016,5,4,16,Wednesday,Non intersection,Thru lane,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,8,11,Sunday,At/near private drive,Right shoulder,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,8,12,Sunday,At/near private drive,Thru lane,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,9,17,Monday,Non intersection,Thru lane,Turning movement,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,9,16,Monday,At/near private drive,Thru lane,Turning movement,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,10,16,Tuesday,At/near private drive,Thru lane,Turning movement,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,10,17,Tuesday,Non intersection,Thru lane,Other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,1
2016,5,10,18,Tuesday,Non intersection,Thru lane,Rear end,Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,10,18,Tuesday,Intersection related,Thru lane,Rear end,Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,1
2016,5,10,21,Tuesday,At/near private drive,Thru lane,Turning movement,Dark,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,0
2016,5,11,14,Wednesday,Non intersection,Thru lane,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,12,18,Thursday,Non intersection,Thru lane,Rear end,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,1
2016,5,12,17,Thursday,Intersection related,Thru lane,Rear end,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,0
2016,5,13,16,Friday,Intersection related,Thru lane,Rear end,Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,1
2016,5,13,18,Friday,At intersection,Within intersection,SMV other,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,True,False,False,Clear,1
2016,5,13,10,Friday,At/near private drive,Thru lane,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,13,19,Friday,Intersection related,Not on roadway - right side,SMV other,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,0
2016,5,14,1,Saturday,Non intersection,Not on roadway - right side,SMV other,"Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,12,16,Thursday,Non intersection,Thru lane,Rear end,Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,14,11,Saturday,Non intersection,Thru lane,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,15,10,Sunday,Other,Off highway,SMV unattended vehicle,Daylight,Private property,No control,unknown,0,0,0,False,False,False,Other,0
2016,5,14,18,Saturday,At/near private drive,Thru lane,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,15,14,Sunday,At/near private drive,Thru lane,Turning movement,Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,0
2016,5,15,16,Sunday,At intersection,Within intersection,SMV other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,16,1,Monday,Non intersection,Thru lane,SMV unattended vehicle,"Dark, artificial",Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,16,8,Monday,At/near private drive,Thru lane,Turning movement,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,11,11,Wednesday,At/near private drive,Right shoulder,Other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,17,18,Tuesday,Non intersection,Thru lane,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,0
2016,5,18,8,Wednesday,Intersection related,Thru lane,Rear end,Daylight,Municipal (excl. Twp. Rd.),School guard,Functioning,0,0,0,False,False,False,Clear,0
2016,5,17,18,Tuesday,At/near private drive,Thru lane,Other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,17,16,Tuesday,At/near private drive,Thru lane,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,19,2,Thursday,Non intersection,Thru lane,SMV unattended vehicle,Dark,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,19,12,Thursday,At intersection,Within intersection,Turning movement,Daylight,Municipal (excl. Twp. Rd.),Yield sign,Functioning,0,0,0,False,False,False,Clear,0
2016,5,19,14,Thursday,At/near private drive,Thru lane,Turning movement,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,19,15,Thursday,At intersection,Within intersection,Turning movement,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,0
2016,5,19,18,Thursday,Intersection related,Thru lane,Rear end,Daylight,Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Clear,1
2016,5,19,19,Thursday,At/near private drive,Right shoulder,Turning movement,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,0
2016,5,20,9,Friday,Non intersection,Thru lane,Rear end,Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,0
2016,5,20,16,Friday,Intersection related,Thru lane,Turning movement,Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,1
2016,5,20,21,Friday,At intersection,Within intersection,Turning movement,"Dusk, artificial",Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,1
2016,5,21,19,Saturday,Other,Off highway,SMV other,Daylight,Private property,No control,unknown,0,0,0,True,False,False,Clear,1
2016,5,22,9,Sunday,At/near private drive,Right shoulder,Other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,20,21,Friday,Non intersection,Right shoulder,SMV unattended vehicle,Dusk,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,24,18,Tuesday,At intersection,Within intersection,Turning movement,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,0
2016,5,25,17,Wednesday,Non intersection,Thru lane,Rear end,Daylight,Municipal (excl. Twp. Rd.),Traffic signal,Functioning,0,0,0,False,False,False,Clear,1
2016,5,26,8,Thursday,Intersection related,Thru lane,Rear end,Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,True,False,Clear,1
2016,5,26,17,Thursday,At intersection,Within intersection,Turning movement,Daylight,Municipal (excl. Twp. Rd.),Stop sign,Functioning,0,0,0,False,False,False,Clear,0
2016,5,27,7,Friday,At intersection,Within intersection,Turning movement,Daylight,Regional municipality,No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,26,15,Thursday,At/near private drive,Right shoulder,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,27,12,Friday,At/near private drive,Thru lane,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,27,6,Friday,Other,Off highway,SMV unattended vehicle,Dawn,Private property,No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,27,16,Friday,At/near private drive,Thru lane,Other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,27,17,Friday,Intersection related,Thru lane,Rear end,Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,0
2016,5,27,17,Friday,At/near private drive,Thru lane,Other,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,27,18,Friday,At/near private drive,Right shoulder,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,27,17,Friday,Intersection related,Left turn lane,Sideswipe,Daylight,Regional municipality,Traffic signal,Functioning,0,0,0,False,False,False,Clear,0
2016,5,26,10,Thursday,At/near private drive,Right shoulder,SMV unattended vehicle,Daylight,Municipal (excl. Twp. Rd.),No control,unknown,0,0,0,False,False,False,Clear,0
2016,5,28,20,Saturday,At intersection,Not on roadway - right side,SMV other,Dark,Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Clear,1
2016,5,29,11,Sunday,At intersection,Within intersection,Rear end,Daylight,Regional municipality,Stop sign,Functioning,0,0,0,False,False,False,Clear,1
